"ID	trksegID	lat	lon	ele	time	magvar	geoidheight	name	cmt	desc	src	sym	type	fix	sat	hdop	vdop	pdop	ageofdgpsdata	dgpsid	Temperature	Depth	wtemp	hr	cad				";;;;;;;;;;;
"893	1	-22.713.333.936.408.100	-4.762.848.143.465.810	547.608.154.296.875	2025-04-23T19:24:15Z																								";;;;;;;;;;;
"894	1	-22.713.410.379.365.000	-47.628.436.675.295.200	54.712.744.140.625	2025-04-23T19:24:20Z																								";;;;;;;;;;;
"895	1	-22.713.484.475.389.100	-47.628.470.873.460.100	54.712.744.140.625	2025-04-23T19:24:25Z																								";;;;;;;;;;;
"896	1	-22.713.498.724.624.500	-47.628.554.943.948.900	5.480.888.671.875	2025-04-23T19:24:30Z																								";;;;;;;;;;;
"897	1	-22.713.442.398.235.200	-47.628.618.143.498.800	547.608.154.296.875	2025-04-23T19:24:35Z																								";;;;;;;;;;;
"898	1	-22.713.360.758.498.300	-47.628.605.989.739.200	547.608.154.296.875	2025-04-23T19:24:40Z																								";;;;;;;;;;;
"899	1	-22.713.314.741.849.800	-47.628.535.497.933.600	5.480.888.671.875	2025-04-23T19:24:45Z																								";;;;;;;;;;;
"900	1	-22.713.342.821.225.500	-47.628.452.349.454.100	547.608.154.296.875	2025-04-23T19:24:50Z																								";;;;;;;;;;;
"901	1	-22.713.421.611.115.300	-47.628.421.252.593.300	547.608.154.296.875	2025-04-23T19:24:55Z																								";;;;;;;;;;;
"902	1	-22.713.485.229.760.400	-47.628.476.656.973.300	547.608.154.296.875	2025-04-23T19:25:00Z																								";;;;;;;;;;;
"903	1	-2.271.348.724.141.710	-47.628.566.846.251.400	5.480.888.671.875	2025-04-23T19:25:05Z																								";;;;;;;;;;;
"904	1	-22.713.423.203.676.900	-47.628.611.689.433.400	5.480.888.671.875	2025-04-23T19:25:10Z																								";;;;;;;;;;;
"905	1	-22.713.346.090.167.700	-47.628.601.798.787.700	5.485.693.359.375	2025-04-23T19:25:15Z																								";;;;;;;;;;;
"906	1	-2.271.331.331.692.630	-47.628.526.948.392.300	549.050.048.828.125	2025-04-23T19:25:20Z																								";;;;;;;;;;;
"907	1	-22.713.358.914.479.600	-47.628.452.433.273.100	549.050.048.828.125	2025-04-23T19:25:25Z																								";;;;;;;;;;;
"908	1	-22.713.443.823.158.700	-47.628.436.423.838.100	549.050.048.828.125	2025-04-23T19:25:30Z																								";;;;;;;;;;;
"909	1	-22.713.497.467.339.000	-47.628.499.707.207.000	5.485.693.359.375	2025-04-23T19:25:35Z																								";;;;;;;;;;;
"910	1	-22.713.483.721.017.800	-47.628.587.884.828.400	549.050.048.828.125	2025-04-23T19:25:40Z																								";;;;;;;;;;;
"911	1	-22.713.408.786.803.400	-4.762.862.023.897.460	5.485.693.359.375	2025-04-23T19:25:45Z																								";;;;;;;;;;;
"912	1	-22.713.335.528.969.700	-4.762.859.333.306.550	54.953.076.171.875	2025-04-23T19:25:50Z																								";;;;;;;;;;;
"913	1	-22.713.318.094.611.100	-47.628.504.987.806.000	54.953.076.171.875	2025-04-23T19:25:55Z																								";;;;;;;;;;;
"914	1	-22.713.374.253.362.400	-47.628.438.016.399.700	549.050.048.828.125	2025-04-23T19:26:00Z																								";;;;;;;;;;;
"915	1	-22.713.455.474.004.100	-47.628.434.328.362.300	549.050.048.828.125	2025-04-23T19:26:05Z																								";;;;;;;;;;;
"916	1	-22.713.501.323.014.400	-47.628.506.580.367.600	54.953.076.171.875	2025-04-23T19:26:10Z																								";;;;;;;;;;;
"917	1	-22.713.465.364.649.800	-47.628.595.847.636.400	54.953.076.171.875	2025-04-23T19:26:15Z																								";;;;;;;;;;;
"918	1	-22.713.396.297.767.700	-47.628.616.383.299.200	550.011.474.609.375	2025-04-23T19:26:20Z																								";;;;;;;;;;;
"919	1	-22.713.328.069.075.900	-47.628.575.060.516.500	54.953.076.171.875	2025-04-23T19:26:25Z																								";;;;;;;;;;;
"920	1	-22.713.329.158.723.300	-47.628.486.966.714.200	54.953.076.171.875	2025-04-23T19:26:30Z																								";;;;;;;;;;;
"921	1	-22.713.394.789.025.100	-47.628.429.383.039.400	54.953.076.171.875	2025-04-23T19:26:35Z																								";;;;;;;;;;;
"922	1	-22.713.476.931.676.200	-47.628.451.427.444.800	549.050.048.828.125	2025-04-23T19:26:40Z																								";;;;;;;;;;;
"923	1	-2.271.350.878.290.830	-47.628.529.714.420.400	54.953.076.171.875	2025-04-23T19:26:45Z																								";;;;;;;;;;;
"924	1	-22.713.458.072.394.100	-47.628.606.827.929.600	54.953.076.171.875	2025-04-23T19:26:50Z																								";;;;;;;;;;;
"925	1	-227.133.768.517.524	-47.628.613.281.995.000	549.050.048.828.125	2025-04-23T19:26:55Z																								";;;;;;;;;;;
"926	1	-22.713.317.172.601.800	-47.628.548.573.702.500	5.485.693.359.375	2025-04-23T19:27:00Z																								";;;;;;;;;;;
"927	1	-22.713.328.739.628.100	-47.628.461.569.547.600	5.480.888.671.875	2025-04-23T19:27:05Z																								";;;;;;;;;;;
"928	1	-22.713.404.847.308.900	-47.628.415.133.804.000	5.480.888.671.875	2025-04-23T19:27:10Z																								";;;;;;;;;;;
"929	1	-22.713.478.440.418.800	-47.628.462.240.099.900	54.712.744.140.625	2025-04-23T19:27:15Z																								";;;;;;;;;;;
"930	1	-22.713.494.030.758.700	-47.628.542.203.456.100	547.608.154.296.875	2025-04-23T19:27:20Z																								";;;;;;;;;;;
"931	1	-22.713.446.924.462.900	-47.628.600.960.597.300	5.480.888.671.875	2025-04-23T19:27:25Z																								";;;;;;;;;;;
"932	1	-22.713.362.853.974.100	-47.628.600.038.588.000	547.608.154.296.875	2025-04-23T19:27:30Z																								";;;;;;;;;;;
"933	1	-22.713.317.675.516.000	-4.762.854.446.657.000	5.480.888.671.875	2025-04-23T19:27:35Z																								";;;;;;;;;;;
"934	1	-2.271.334.701.217.710	-47.628.460.563.719.200	5.485.693.359.375	2025-04-23T19:27:40Z																								";;;;;;;;;;;
"935	1	-22.713.427.813.723.600	-47.628.431.562.334.200	5.480.888.671.875	2025-04-23T19:27:45Z																								";;;;;;;;;;;
"936	1	-22.713.493.444.025.500	-47.628.478.249.534.900	5.480.888.671.875	2025-04-23T19:27:50Z																								";;;;;;;;;;;
"937	1	-22.713.498.054.072.200	-47.628.560.140.728.900	5.485.693.359.375	2025-04-23T19:27:55Z																								";;;;;;;;;;;
"938	1	-22.713.436.195.626.800	-47.628.609.091.043.400	5.485.693.359.375	2025-04-23T19:28:00Z																								";;;;;;;;;;;
"939	1	-22.713.356.148.451.500	-47.628.590.734.675.500	5.485.693.359.375	2025-04-23T19:28:05Z																								";;;;;;;;;;;
"940	1	-22.713.320.022.448.800	-4.762.851.663.865.140	5.480.888.671.875	2025-04-23T19:28:10Z																								";;;;;;;;;;;
"941	1	-22.713.361.093.774.400	-47.628.438.603.132.900	5.480.888.671.875	2025-04-23T19:28:15Z																								";;;;;;;;;;;
"942	1	-22.713.441.643.863.900	-47.628.422.845.155.000	5.480.888.671.875	2025-04-23T19:28:20Z																								";;;;;;;;;;;
"943	1	-22.713.495.455.682.200	-47.628.486.547.619.100	5.480.888.671.875	2025-04-23T19:28:25Z																								";;;;;;;;;;;
"944	1	-22.713.485.900.312.600	-47.628.567.181.527.600	5.480.888.671.875	2025-04-23T19:28:30Z																								";;;;;;;;;;;
"945	1	-22.713.412.558.659.900	-47.628.606.408.834.400	5.480.888.671.875	2025-04-23T19:28:35Z																								";;;;;;;;;;;
"946	1	-2.271.334.164.775.900	-47.628.579.419.106.200	547.608.154.296.875	2025-04-23T19:28:40Z																								";;;;;;;;;;;
"947	1	-22.713.317.843.154.000	-47.628.501.551.225.700	547.608.154.296.875	2025-04-23T19:28:45Z																								";;;;;;;;;;;
"948	1	-22.713.373.750.448.200	-47.628.431.310.877.200	547.608.154.296.875	2025-04-23T19:28:50Z																								";;;;;;;;;;;
"949	1	-22.713.452.456.519.000	-47.628.432.735.800.700	547.608.154.296.875	2025-04-23T19:28:55Z																								";;;;;;;;;;;
"950	1	-22.713.499.227.538.700	-47.628.497.695.550.300	547.608.154.296.875	2025-04-23T19:29:00Z																								";;;;;;;;;;;
"951	1	-22.713.468.046.858.900	-47.628.587.214.276.100	547.608.154.296.875	2025-04-23T19:29:05Z																								";;;;;;;;;;;
"952	1	-22.713.393.364.101.600	-47.628.603.642.806.400	547.608.154.296.875	2025-04-23T19:29:10Z																								";;;;;;;;;;;
"953	1	-22.713.325.973.600.100	-47.628.569.360.822.400	547.608.154.296.875	2025-04-23T19:29:15Z																								";;;;;;;;;;;
"954	1	-22.713.322.285.562.700	-47.628.490.487.113.500	5.480.888.671.875	2025-04-23T19:29:20Z																								";;;;;;;;;;;
"955	1	-22.713.391.687.721.000	-47.628.433.490.172.000	547.608.154.296.875	2025-04-23T19:29:25Z																								";;;;;;;;;;;
"956	1	-22.713.475.758.209.800	-47.628.456.121.310.500	54.712.744.140.625	2025-04-23T19:29:30Z																								";;;;;;;;;;;
"957	1	-22.713.516.326.621.100	-47.628.529.043.868.100	547.608.154.296.875	2025-04-23T19:29:35Z																								";;;;;;;;;;;
"958	1	-22.713.469.807.058.500	-47.628.607.833.757.900	547.608.154.296.875	2025-04-23T19:29:40Z																								";;;;;;;;;;;
"959	1	-22.713.386.323.302.900	-47.628.619.400.784.300	54.712.744.140.625	2025-04-23T19:29:45Z																								";;;;;;;;;;;
"960	1	-22.713.330.835.103.900	-47.628.564.080.223.400	547.608.154.296.875	2025-04-23T19:29:50Z																								";;;;;;;;;;;
"961	1	-22.713.340.390.473.600	-47.628.481.183.201.000	54.712.744.140.625	2025-04-23T19:29:55Z																								";;;;;;;;;;;
"962	1	-22.713.413.815.945.300	-47.628.429.885.953.600	5.466.468.505.859.370	2025-04-23T19:30:00Z																								";;;;;;;;;;;
"963	1	-22.713.491.432.368.700	-47.628.461.234.271.500	546.166.259.765.625	2025-04-23T19:30:05Z																								";;;;;;;;;;;
"964	1	-22.713.510.375.469.900	-47.628.544.885.665.100	546.166.259.765.625	2025-04-23T19:30:10Z																								";;;;;;;;;;;
"965	1	-22.713.453.965.261.500	-47.628.610.180.690.800	546.166.259.765.625	2025-04-23T19:30:15Z																								";;;;;;;;;;;
"966	1	-22.713.366.290.554.400	-47.628.616.886.213.400	545.685.546.875	2025-04-23T19:30:20Z																								";;;;;;;;;;;
"967	1	-2.271.332.404.576.240	-4.762.854.740.023.610	546.166.259.765.625	2025-04-23T19:30:25Z																								";;;;;;;;;;;
"968	1	-22.713.355.980.813.500	-47.628.472.298.383.700	545.685.546.875	2025-04-23T19:30:30Z																								";;;;;;;;;;;
"969	1	-22.713.432.926.684.600	-47.628.436.423.838.100	545.685.546.875	2025-04-23T19:30:35Z																								";;;;;;;;;;;
"970	1	-22.713.505.430.147.000	-47.628.482.189.029.400	545.685.546.875	2025-04-23T19:30:40Z																								";;;;;;;;;;;
"971	1	-22.713.511.884.212.400	-47.628.560.895.100.200	54.712.744.140.625	2025-04-23T19:30:45Z																								";;;;;;;;;;;
"972	1	-22.713.443.990.796.800	-476.286.231.726.408	54.712.744.140.625	2025-04-23T19:30:50Z																								";;;;;;;;;;;
"973	1	-22.713.366.374.373.400	-47.628.600.792.959.300	5.466.468.505.859.370	2025-04-23T19:30:55Z																								";;;;;;;;;;;
"974	1	-22.713.327.314.704.600	-47.628.534.408.286.200	546.166.259.765.625	2025-04-23T19:31:00Z																								";;;;;;;;;;;
"975	1	-22.713.378.695.771.000	-47.628.462.659.195.000	545.685.546.875	2025-04-23T19:31:05Z																								";;;;;;;;;;;
"976	1	-22.713.460.000.231.800	-47.628.436.340.019.100	545.685.546.875	2025-04-23T19:31:10Z																								";;;;;;;;;;;
"977	1	-2.271.351.900.883.010	-476.284.867.990.762	546.166.259.765.625	2025-04-23T19:31:15Z																								";;;;;;;;;;;
"978	1	-22.713.506.100.699.300	-47.628.576.820.716.200	546.166.259.765.625	2025-04-23T19:31:20Z																								";;;;;;;;;;;
"979	1	-22.713.425.885.885.900	-476.286.197.360.605	546.166.259.765.625	2025-04-23T19:31:25Z																								";;;;;;;;;;;
"980	1	-2.271.335.388.533.770	-4.762.859.283.015.130	546.166.259.765.625	2025-04-23T19:31:30Z																								";;;;;;;;;;;
"981	1	-22.713.340.893.387.700	-47.628.518.398.851.100	545.685.546.875	2025-04-23T19:31:35Z																								";;;;;;;;;;;
"982	1	-22.713.394.956.663.200	-47.628.451.846.539.900	545.204.833.984.375	2025-04-23T19:31:40Z																								";;;;;;;;;;;
"983	1	-22.713.471.818.715.300	-47.628.441.788.256.100	545.204.833.984.375	2025-04-23T19:31:45Z																								";;;;;;;;;;;
"984	1	-22.713.517.332.449.500	-47.628.502.305.597.000	546.166.259.765.625	2025-04-23T19:31:50Z																								";;;;;;;;;;;
"985	1	-22.713.494.533.672.900	-47.628.586.124.628.700	546.166.259.765.625	2025-04-23T19:31:55Z																								";;;;;;;;;;;
"986	1	-2.271.341.691.724.950	-47.628.613.030.537.900	546.166.259.765.625	2025-04-23T19:32:00Z																								";;;;;;;;;;;
"987	1	-22.713.351.622.223.800	-47.628.582.688.048.400	546.166.259.765.625	2025-04-23T19:32:05Z																								";;;;;;;;;;;
"988	1	-22.713.346.676.900.900	-47.628.502.137.959.000	546.166.259.765.625	2025-04-23T19:32:10Z																								";;;;;;;;;;;
"989	1	-22.713.412.307.202.800	-47.628.441.536.799.000	545.685.546.875	2025-04-23T19:32:15Z																								";;;;;;;;;;;
"990	1	-22.713.489.001.616.800	-47.628.454.612.568.000	545.685.546.875	2025-04-23T19:32:20Z																								";;;;;;;;;;;
"991	1	-22.713.523.702.695.900	-47.628.523.930.907.200	5.466.468.505.859.370	2025-04-23T19:32:25Z																								";;;;;;;;;;;
"992	1	-2.271.348.430.775.100	-47.628.604.313.358.600	5.466.468.505.859.370	2025-04-23T19:32:30Z																								";;;;;;;;;;;
"993	1	-22.713.398.896.157.700	-47.628.614.120.185.300	546.166.259.765.625	2025-04-23T19:32:35Z																								";;;;;;;;;;;
"994	1	-22.713.337.540.626.500	-47.628.569.779.917.500	545.685.546.875	2025-04-23T19:32:40Z																								";;;;;;;;;;;
"995	1	-22.713.353.466.242.500	-47.628.487.721.085.500	545.204.833.984.375	2025-04-23T19:32:45Z																								";;;;;;;;;;;
"996	1	-22.713.424.460.962.400	-47.628.426.114.097.200	545.685.546.875	2025-04-23T19:32:50Z																								";;;;;;;;;;;
"997	1	-22.713.498.640.805.400	-47.628.454.444.929.900	545.685.546.875	2025-04-23T19:32:55Z																								";;;;;;;;;;;
"998	1	-22.713.517.583.906.600	-47.628.540.359.437.400	545.685.546.875	2025-04-23T19:33:00Z																								";;;;;;;;;;;
"999	1	-22.713.468.968.868.200	-47.628.607.414.662.800	546.166.259.765.625	2025-04-23T19:33:05Z																								";;;;;;;;;;;
"1000	1	-2.271.338.758.058.840	-47.628.606.492.653.400	545.204.833.984.375	2025-04-23T19:33:10Z																								";;;;;;;;;;;
"1001	1	-22.713.335.948.064.900	-47.628.549.747.169.000	545.685.546.875	2025-04-23T19:33:15Z																								";;;;;;;;;;;
"1002	1	-22.713.365.703.821.100	-47.628.472.801.297.900	545.204.833.984.375	2025-04-23T19:33:20Z																								";;;;;;;;;;;
"1003	1	-22.713.440.805.673.500	-47.628.434.663.638.400	545.204.833.984.375	2025-04-23T19:33:25Z																								";;;;;;;;;;;
"1004	1	-22.713.506.100.699.300	-47.628.475.399.687.800	546.166.259.765.625	2025-04-23T19:33:30Z																								";;;;;;;;;;;
"1005	1	-22.713.512.973.859.900	-47.628.556.871.786.700	5.466.468.505.859.370	2025-04-23T19:33:35Z																								";;;;;;;;;;;
"1006	1	-22.713.451.031.595.400	-47.628.621.580.079.100	5.466.468.505.859.370	2025-04-23T19:33:40Z																								";;;;;;;;;;;
"1007	1	-22.713.364.446.535.700	-47.628.607.247.024.700	545.685.546.875	2025-04-23T19:33:45Z																								";;;;;;;;;;;
"1008	1	-22.713.331.673.294.300	-47.628.542.790.189.300	545.685.546.875	2025-04-23T19:33:50Z																								";;;;;;;;;;;
"1009	1	-22.713.377.606.123.600	-47.628.466.431.051.400	545.204.833.984.375	2025-04-23T19:33:55Z																								";;;;;;;;;;;
"1010	1	-22.713.456.815.108.600	-4.762.844.136.916.100	545.204.833.984.375	2025-04-23T19:34:00Z																								";;;;;;;;;;;
"1011	1	-22.713.517.919.182.700	-47.628.496.270.626.700	545.685.546.875	2025-04-23T19:34:05Z																								";;;;;;;;;;;
"1012	1	-22.713.513.225.317.000	-47.628.576.485.440.100	545.685.546.875	2025-04-23T19:34:10Z																								";;;;;;;;;;;
"1013	1	-22.713.439.045.473.900	-47.628.628.201.782.700	545.204.833.984.375	2025-04-23T19:34:15Z																								";;;;;;;;;;;
"1014	1	-22.713.368.469.849.200	-47.628.599.032.759.600	545.204.833.984.375	2025-04-23T19:34:20Z																								";;;;;;;;;;;
"1015	1	-22.713.348.772.376.700	-47.628.525.355.830.700	5.447.242.431.640.620	2025-04-23T19:34:25Z																								";;;;;;;;;;;
"1016	1	-22.713.399.063.795.800	-47.628.454.109.653.800	545.204.833.984.375	2025-04-23T19:34:30Z																								";;;;;;;;;;;
"1017	1	-22.713.477.434.590.400	-47.628.443.213.179.700	545.204.833.984.375	2025-04-23T19:34:35Z																								";;;;;;;;;;;
"1018	1	-22.713.528.564.199.800	-47.628.505.323.082.200	545.685.546.875	2025-04-23T19:34:40Z																								";;;;;;;;;;;
"1019	1	-22.713.503.418.490.200	-47.628.590.734.675.500	546.166.259.765.625	2025-04-23T19:34:45Z																								";;;;;;;;;;;
"1020	1	-2.271.342.814.899.980	-47.628.626.022.487.800	546.166.259.765.625	2025-04-23T19:34:50Z																								";;;;;;;;;;;
"1021	1	-22.713.358.998.298.600	-47.628.586.208.447.800	545.685.546.875	2025-04-23T19:34:55Z																								";;;;;;;;;;;
"1022	1	-22.713.350.113.481.200	-47.628.509.094.938.600	546.166.259.765.625	2025-04-23T19:35:00Z																								";;;;;;;;;;;
"1023	1	-2.271.341.054.700.310	-47.628.444.721.922.200	545.685.546.875	2025-04-23T19:35:05Z																								";;;;;;;;;;;
"1024	1	-22.713.490.342.721.300	-4.762.845.310.382.540	545.685.546.875	2025-04-23T19:35:10Z																								";;;;;;;;;;;
"1025	1	-227.135.288.156.569	-47.628.527.535.125.600	546.166.259.765.625	2025-04-23T19:35:15Z																								";;;;;;;;;;;
"1026	1	-22.713.492.354.378.100	-47.628.609.761.595.700	546.166.259.765.625	2025-04-23T19:35:20Z																								";;;;;;;;;;;
"1027	1	-22.713.414.989.411.800	-47.628.632.225.096.200	545.685.546.875	2025-04-23T19:35:25Z																								";;;;;;;;;;;
"1028	1	-22.713.358.914.479.600	-47.628.583.945.333.900	545.685.546.875	2025-04-23T19:35:30Z																								";;;;;;;;;;;
"1029	1	-22.713.364.865.630.800	-4.762.850.197.032.090	545.204.833.984.375	2025-04-23T19:35:35Z																								";;;;;;;;;;;
"1030	1	-2.271.343.401.633.200	-47.628.446.314.483.800	5.447.242.431.640.620	2025-04-23T19:35:40Z																								";;;;;;;;;;;
"1031	1	-22.713.506.687.432.500	-47.628.463.162.109.200	545.204.833.984.375	2025-04-23T19:35:45Z																								";;;;;;;;;;;
"1032	1	-22.713.523.451.238.800	-47.628.544.550.389.000	546.166.259.765.625	2025-04-23T19:35:50Z																								";;;;;;;;;;;
"1033	1	-22.713.473.830.372.000	-47.628.619.316.965.300	546.166.259.765.625	2025-04-23T19:35:55Z																								";;;;;;;;;;;
"1034	1	-22.713.395.543.396.400	-47.628.623.927.012.000	545.204.833.984.375	2025-04-23T19:36:00Z																								";;;;;;;;;;;
"1035	1	-22.713.345.419.615.500	-47.628.571.288.660.100	545.204.833.984.375	2025-04-23T19:36:05Z																								";;;;;;;;;;;
